current_time	sclock_to_time	year	month	day	seasonal_fac	treated_p_5-	treated_p_5+	population	sep	EIR_loc_yr	sep	bsp_2_10	bsp_0_5	blood_slide_prev	sep	monthly_new_inf	sep	mon_treatment	sep	mon_clinical_ep	sep	KNY--C1x	KNY--C1X	KNY--C2x	KNY--C2X	KNY--Y1x	KNY--Y1X	KNY--Y2x	KNY--Y2X	KYY--C1x	KYY--C1X	KYY--C2x	KYY--C2X	KYY--Y1x	KYY--Y1X	KYY--Y2x	KYY--Y2X	KNF--C1x	KNF--C1X	KNF--C2x	KNF--C2X	KNF--Y1x	KNF--Y1X	KNF--Y2x	KNF--Y2X	KYF--C1x	KYF--C1X	KYF--C2x	KYF--C2X	KYF--Y1x	KYF--Y1X	KYF--Y2x	KYF--Y2X	KNYNYC1x	KNYNYC1X	KNYNYC2x	KNYNYC2X	KNYNYY1x	KNYNYY1X	KNYNYY2x	KNYNYY2X	KYYYYC1x	KYYYYC1X	KYYYYC2x	KYYYYC2X	KYYYYY1x	KYYYYY1X	KYYYYY2x	KYYYYY2X	KNFNFC1x	KNFNFC1X	KNFNFC2x	KNFNFC2X	KNFNFY1x	KNFNFY1X	KNFNFY2x	KNFNFY2X	KYFYFC1x	KYFYFC1X	KYFYFC2x	KYFYFC2X	KYFYFY1x	KYFYFY1X	KYFYFY2x	KYFYFY2X	TNY--C1x	TNY--C1X	TNY--C2x	TNY--C2X	TNY--Y1x	TNY--Y1X	TNY--Y2x	TNY--Y2X	TYY--C1x	TYY--C1X	TYY--C2x	TYY--C2X	TYY--Y1x	TYY--Y1X	TYY--Y2x	TYY--Y2X	TNF--C1x	TNF--C1X	TNF--C2x	TNF--C2X	TNF--Y1x	TNF--Y1X	TNF--Y2x	TNF--Y2X	TYF--C1x	TYF--C1X	TYF--C2x	TYF--C2X	TYF--Y1x	TYF--Y1X	TYF--Y2x	TYF--Y2X	TNYNYC1x	TNYNYC1X	TNYNYC2x	TNYNYC2X	TNYNYY1x	TNYNYY1X	TNYNYY2x	TNYNYY2X	TYYYYC1x	TYYYYC1X	TYYYYC2x	TYYYYC2X	TYYYYY1x	TYYYYY1X	TYYYYY2x	TYYYYY2X	TNFNFC1x	TNFNFC1X	TNFNFC2x	TNFNFC2X	TNFNFY1x	TNFNFY1X	TNFNFY2x	TNFNFY2X	TYFYFC1x	TYFYFC1X	TYFYFC2x	TYFYFC2X	TYFYFY1x	TYFYFY1X	TYFYFY2x	TYFYFY2X	sep	KNY--C1x	KNY--C1X	KNY--C2x	KNY--C2X	KNY--Y1x	KNY--Y1X	KNY--Y2x	KNY--Y2X	KYY--C1x	KYY--C1X	KYY--C2x	KYY--C2X	KYY--Y1x	KYY--Y1X	KYY--Y2x	KYY--Y2X	KNF--C1x	KNF--C1X	KNF--C2x	KNF--C2X	KNF--Y1x	KNF--Y1X	KNF--Y2x	KNF--Y2X	KYF--C1x	KYF--C1X	KYF--C2x	KYF--C2X	KYF--Y1x	KYF--Y1X	KYF--Y2x	KYF--Y2X	KNYNYC1x	KNYNYC1X	KNYNYC2x	KNYNYC2X	KNYNYY1x	KNYNYY1X	KNYNYY2x	KNYNYY2X	KYYYYC1x	KYYYYC1X	KYYYYC2x	KYYYYC2X	KYYYYY1x	KYYYYY1X	KYYYYY2x	KYYYYY2X	KNFNFC1x	KNFNFC1X	KNFNFC2x	KNFNFC2X	KNFNFY1x	KNFNFY1X	KNFNFY2x	KNFNFY2X	KYFYFC1x	KYFYFC1X	KYFYFC2x	KYFYFC2X	KYFYFY1x	KYFYFY1X	KYFYFY2x	KYFYFY2X	TNY--C1x	TNY--C1X	TNY--C2x	TNY--C2X	TNY--Y1x	TNY--Y1X	TNY--Y2x	TNY--Y2X	TYY--C1x	TYY--C1X	TYY--C2x	TYY--C2X	TYY--Y1x	TYY--Y1X	TYY--Y2x	TYY--Y2X	TNF--C1x	TNF--C1X	TNF--C2x	TNF--C2X	TNF--Y1x	TNF--Y1X	TNF--Y2x	TNF--Y2X	TYF--C1x	TYF--C1X	TYF--C2x	TYF--C2X	TYF--Y1x	TYF--Y1X	TYF--Y2x	TYF--Y2X	TNYNYC1x	TNYNYC1X	TNYNYC2x	TNYNYC2X	TNYNYY1x	TNYNYY1X	TNYNYY2x	TNYNYY2X	TYYYYC1x	TYYYYC1X	TYYYYC2x	TYYYYC2X	TYYYYY1x	TYYYYY1X	TYYYYY2x	TYYYYY2X	TNFNFC1x	TNFNFC1X	TNFNFC2x	TNFNFC2X	TNFNFY1x	TNFNFY1X	TNFNFY2x	TNFNFY2X	TYFYFC1x	TYFYFC1X	TYFYFC2x	TYFYFC2X	TYFYFY1x	TYFYFY1X	TYFYFY2x	TYFYFY2X
7336	1264982400	2010	2	1	1	0.6	0.6	87449	-1111	2.26535	-1111	3.96585	4.09953	3.60439	-1111	1801	-1111	936	-1111	1576	-1111	0	0	0	0	0	0	0	0	0	0	0.000146843	0	0.000146843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152717	0	0.0481645	0	0.0239354	0	0.00117474	0	0.342438	0	0.126432	0	0.0242291	0	0.280176	0	0	0	0.000146843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000293686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	0	0	0	0	0	0	0	0	0	0	4.78E-08	0	4.78E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.98E-05	0	1.57E-05	0	7.80E-06	0	3.83E-07	0	0.000111579	0	4.12E-05	0	7.89E-06	0	9.13E-05	0	0	0	4.78E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.57E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7364	1267401600	2010	3	1	1	0.6	0.6	87654	-1111	2.26535	-1111	4.01704	4.10571	3.59368	-1111	1605	-1111	834	-1111	1426	-1111	0.000442217	0	0.000147406	0	0	0	0	0	0.000294811	0	0.000442217	0	0.000294811	0	0.000442217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.155218	0	0.0474646	0	0.0221108	0	0.00162146	0	0.33977	0	0.128833	0	0.0234375	0	0.278449	0	0.000147406	0	0.000294811	0	0	0	0	0	0	0	0.000147406	0	0	0	0	0	0	0	0	0	0.000147406	0	0	0	0.000147406	0	0	0	0	0	0.000147406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	1.45E-07	0	4.83E-08	0	0	0	0	0	9.66E-08	0	1.45E-07	0	9.66E-08	0	1.45E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.09E-05	0	1.56E-05	0	7.24E-06	0	5.31E-07	0	0.000111319	0	4.22E-05	0	7.68E-06	0	9.12E-05	0	4.83E-08	0	9.66E-08	0	0	0	0	0	0	0	4.83E-08	0	0	0	0	0	0	0	0	0	4.83E-08	0	0	0	4.83E-08	0	0	0	0	0	4.83E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7395	1270080000	2010	4	1	1	0.6	0.6	87859	-1111	2.26535	-1111	3.76523	4.05748	3.39635	-1111	1758	-1111	949	-1111	1608	-1111	0.000302252	0	0	0	0	0	0	0	0.000453378	0	0.000151126	0	0.000302252	0	0.000755629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15838	0	0.0462445	0	0.0213088	0	0.00181351	0	0.347287	0	0.123621	0	0.0219133	0	0.275502	0	0.000151126	0	0.000151126	0	0.000302252	0	0	0	0	0	0.000151126	0	0	0	0	0	0	0	0	0	0.000302252	0	0	0	0.000302252	0	0	0	0	0	0.000604504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	1.01E-07	0	0	0	0	0	0	0	1.52E-07	0	5.07E-08	0	1.01E-07	0	2.54E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.32E-05	0	1.55E-05	0	7.16E-06	0	6.09E-07	0	0.000116622	0	4.15E-05	0	7.36E-06	0	9.25E-05	0	5.07E-08	0	5.07E-08	0	1.01E-07	0	0	0	0	0	5.07E-08	0	0	0	0	0	0	0	0	0	1.01E-07	0	0	0	1.01E-07	0	0	0	0	0	2.03E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7425	1272672000	2010	5	1	1	0.6	0.6	88064	-1111	2.26535	-1111	3.75514	3.98661	3.35665	-1111	1702	-1111	819	-1111	1387	-1111	0.000302024	0	0	0	0	0	0	0	0.00105708	0	0.000302024	0	0.000302024	0	0.000755059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.161281	0	0.0415282	0	0.0238599	0	0.00196315	0	0.347176	0	0.117185	0	0.0220477	0	0.279372	0	0.000302024	0	0.000151012	0	0.000302024	0	0	0	0.000151012	0	0.000302024	0	0	0	0.000151012	0	0.000151012	0	0.000151012	0	0.000302024	0	0	0	0.000302024	0	0	0	0	0	0.000604047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	1.02E-07	0	0	0	0	0	0	0	3.58E-07	0	1.02E-07	0	1.02E-07	0	2.55E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.46E-05	0	1.41E-05	0	8.07E-06	0	6.64E-07	0	0.00011747	0	3.97E-05	0	7.46E-06	0	9.45E-05	0	1.02E-07	0	5.11E-08	0	1.02E-07	0	0	0	5.11E-08	0	1.02E-07	0	0	0	5.11E-08	0	5.11E-08	0	5.11E-08	0	1.02E-07	0	0	0	1.02E-07	0	0	0	0	0	2.04E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7456	1275350400	2010	6	1	1	0.6	0.6	88299	-1111	2.26535	-1111	3.65154	3.85651	3.25485	-1111	1622	-1111	896	-1111	1506	-1111	0.000618812	0	0	0	0.000309406	0	0	0	0.00154703	0	0.000309406	0	0.000309406	0	0.000928218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16151	0	0.0388304	0	0.023979	0	0.00216584	0	0.350712	0	0.114325	0	0.0216584	0	0.279858	0	0.000309406	0	0.000154703	0	0.000309406	0	0.000154703	0	0.000309406	0	0.000309406	0	0	0	0	0	0.000154703	0	0.000154703	0	0.000464109	0	0	0	0.000154703	0	0	0	0	0	0.000464109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	2.13E-07	0	0	0	1.06E-07	0	0	0	5.32E-07	0	1.06E-07	0	1.06E-07	0	3.19E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.56E-05	0	1.34E-05	0	8.25E-06	0	7.45E-07	0	0.000120645	0	3.93E-05	0	7.45E-06	0	9.63E-05	0	1.06E-07	0	5.32E-08	0	1.06E-07	0	5.32E-08	0	1.06E-07	0	1.06E-07	0	0	0	0	0	5.32E-08	0	5.32E-08	0	1.60E-07	0	0	0	5.32E-08	0	0	0	0	0	1.60E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7486	1277942400	2010	7	1	1	0.6	0.6	88515	-1111	2.26535	-1111	3.61196	3.86008	3.28419	-1111	1700	-1111	875	-1111	1412	-1111	0.000623053	0	0.000155763	0	0.000311526	0	0	0	0.0017134	0	0.000311526	0	0.000155763	0	0.000778816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.168847	0	0.0361371	0	0.0232087	0	0.00249221	0	0.349065	0	0.112773	0	0.0228972	0	0.277414	0	0.00046729	0	0.000155763	0	0.000155763	0	0.000155763	0	0.000311526	0	0.000311526	0	0	0	0.000155763	0	0.000155763	0	0.000155763	0	0.000623053	0	0	0	0	0	0	0	0	0	0.00046729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	2.15E-07	0	5.37E-08	0	1.07E-07	0	0	0	5.90E-07	0	1.07E-07	0	5.37E-08	0	2.68E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.82E-05	0	1.25E-05	0	8.00E-06	0	8.59E-07	0	0.000120264	0	3.89E-05	0	7.89E-06	0	9.56E-05	0	1.61E-07	0	5.37E-08	0	5.37E-08	0	5.37E-08	0	1.07E-07	0	1.07E-07	0	0	0	5.37E-08	0	5.37E-08	0	5.37E-08	0	2.15E-07	0	0	0	0	0	0	0	0	0	1.61E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7517	1280620800	2010	8	1	1	0.6	0.6	88751	-1111	2.26535	-1111	3.46303	3.71297	3.14363	-1111	1648	-1111	910	-1111	1523	-1111	0.000319949	0	0.000159974	0	0.000319949	0	0	0	0.00175972	0	0.000639898	0	0.000159974	0	0.000799872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.172932	0	0.0369541	0	0.0244761	0	0.00271956	0	0.343145	0	0.115981	0	0.0238362	0	0.273076	0	0.000479923	0	0	0	0	0	0.000159974	0	0.000479923	0	0.000479923	0	0	0	0.000319949	0	0.000159974	0	0	0	0.000319949	0	0	0	0	0	0	0	0	0	0.000319949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	1.14E-07	0	5.71E-08	0	1.14E-07	0	0	0	6.28E-07	0	2.28E-07	0	5.71E-08	0	2.86E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.17E-05	0	1.32E-05	0	8.74E-06	0	9.71E-07	0	0.000122479	0	4.14E-05	0	8.51E-06	0	9.75E-05	0	1.71E-07	0	0	0	0	0	5.71E-08	0	1.71E-07	0	1.71E-07	0	0	0	1.14E-07	0	5.71E-08	0	0	0	1.14E-07	0	0	0	0	0	0	0	0	0	1.14E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7548	1283299200	2010	9	1	1	0.6	0.6	88948	-1111	2.26535	-1111	3.47562	3.67143	3.21424	-1111	1697	-1111	868	-1111	1474	-1111	0.000484027	0	0.000161342	0	0.000484027	0	0	0	0.00129074	0	0.000645369	0	0	0	0.000968054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.174572	0	0.0379155	0	0.0256534	0	0.00306551	0	0.339464	0	0.118264	0	0.0250081	0	0.269603	0	0.000484027	0	0	0	0	0	0.000161342	0	0.000322685	0	0.000322685	0	0	0	0.000484027	0	0.000161342	0	0	0	0.000161342	0	0	0	0.000322685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	1.73E-07	0	5.76E-08	0	1.73E-07	0	0	0	4.61E-07	0	2.30E-07	0	0	0	3.46E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.23E-05	0	1.35E-05	0	9.16E-06	0	1.09E-06	0	0.000121163	0	4.22E-05	0	8.93E-06	0	9.62E-05	0	1.73E-07	0	0	0	0	0	5.76E-08	0	1.15E-07	0	1.15E-07	0	0	0	1.73E-07	0	5.76E-08	0	0	0	5.76E-08	0	0	0	1.15E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7578	1285891200	2010	10	1	1	0.6	0.6	89133	-1111	2.26535	-1111	3.5697	3.67877	3.17391	-1111	1664	-1111	852	-1111	1414	-1111	0.00114137	0	0.000163052	0	0.000489157	0	0	0	0.000978314	0	0.00114137	0	0	0	0.00130442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000163052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.180173	0	0.0347301	0	0.0236426	0	0.00326105	0	0.34029	0	0.119843	0	0.0262514	0	0.263656	0	0.000652209	0	0	0	0	0	0.000163052	0	0.000326105	0	0.000326105	0	0	0	0.000326105	0	0.000326105	0	0	0	0.000163052	0	0	0	0.000326105	0	0	0	0	0	0.000163052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	4.14E-07	0	5.92E-08	0	1.78E-07	0	0	0	3.55E-07	0	4.14E-07	0	0	0	4.74E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.92E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.54E-05	0	1.26E-05	0	8.58E-06	0	1.18E-06	0	0.00012355	0	4.35E-05	0	9.53E-06	0	9.57E-05	0	2.37E-07	0	0	0	0	0	5.92E-08	0	1.18E-07	0	1.18E-07	0	0	0	1.18E-07	0	1.18E-07	0	0	0	5.92E-08	0	0	0	1.18E-07	0	0	0	0	0	5.92E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7609	1288569600	2010	11	1	1	0.6	0.6	89351	-1111	2.26535	-1111	3.53633	3.58093	3.28592	-1111	1741	-1111	908	-1111	1533	-1111	0.00161917	0	0.000161917	0	0.000485751	0	0	0	0.000971503	0	0.00145725	0	0	0	0.00113342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.182157	0	0.0335168	0	0.0255829	0	0.00307642	0	0.341645	0	0.117228	0	0.0302785	0	0.258258	0	0.000647668	0	0	0	0	0	0	0	0.000161917	0	0.000161917	0	0	0	0.000485751	0	0.000323834	0	0	0	0.000161917	0	0	0	0.000485751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	5.79E-07	0	5.79E-08	0	1.74E-07	0	0	0	3.47E-07	0	5.21E-07	0	0	0	4.05E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.51E-05	0	1.20E-05	0	9.15E-06	0	1.10E-06	0	0.000122184	0	4.19E-05	0	1.08E-05	0	9.24E-05	0	2.32E-07	0	0	0	0	0	0	0	5.79E-08	0	5.79E-08	0	0	0	1.74E-07	0	1.16E-07	0	0	0	5.79E-08	0	0	0	1.74E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7639	1291161600	2010	12	1	1	0.6	0.6	89594	-1111	2.26535	-1111	3.56408	3.46298	3.29933	-1111	1683	-1111	889	-1111	1483	-1111	0.00144695	0	0	0	0.000482315	0	0	0	0.0011254	0	0.0022508	0	0.000160772	0	0.00096463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.178778	0	0.0326367	0	0.0279743	0	0.00273312	0	0.33955	0	0.123151	0	0.0324759	0	0.253055	0	0.000803859	0	0	0	0	0	0	0	0.000160772	0	0	0	0	0	0.000643087	0	0.000482315	0	0.000160772	0	0.000160772	0	0	0	0.000643087	0	0.000160772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	5.14E-07	0	0	0	1.71E-07	0	0	0	4.00E-07	0	7.99E-07	0	5.71E-08	0	3.42E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.35E-05	0	1.16E-05	0	9.93E-06	0	9.70E-07	0	0.000120539	0	4.37E-05	0	1.15E-05	0	8.98E-05	0	2.85E-07	0	0	0	0	0	0	0	5.71E-08	0	0	0	0	0	2.28E-07	0	1.71E-07	0	5.71E-08	0	5.71E-08	0	0	0	2.28E-07	0	5.71E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7670	1293840000	2011	1	1	1	0.6	0.6	89768	-1111	2.26535	-1111	3.5975	3.63354	3.25951	-1111	1744	-1111	910	-1111	1517	-1111	0.00159236	0	0	0	0.000159236	0	0	0	0.0022293	0	0.00318471	0	0.000159236	0	0.000636943	0	0	0	0	0	0	0	0	0	0.000159236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000159236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.173885	0	0.0305732	0	0.0329618	0	0.00270701	0	0.33965	0	0.121656	0	0.0329618	0	0.253822	0	0.000636943	0	0	0	0	0	0	0	0.000159236	0	0	0	0	0	0.000477707	0	0.000477707	0	0.000159236	0	0.000318471	0	0	0	0.000796178	0	0.000477707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	5.60E-07	0	0	0	5.60E-08	0	0	0	7.84E-07	0	1.12E-06	0	5.60E-08	0	2.24E-07	0	0	0	0	0	0	0	0	0	5.60E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.60E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.11E-05	0	1.07E-05	0	1.16E-05	0	9.51E-07	0	0.000119382	0	4.28E-05	0	1.16E-05	0	8.92E-05	0	2.24E-07	0	0	0	0	0	0	0	5.60E-08	0	0	0	0	0	1.68E-07	0	1.68E-07	0	5.60E-08	0	1.12E-07	0	0	0	2.80E-07	0	1.68E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7701	1296518400	2011	2	1	1	0.6	0.6	89975	-1111	2.29338	-1111	3.56099	3.69987	3.23757	-1111	1722	-1111	880	-1111	1504	-1111	0.00176395	0	0	0	0.000160359	0	0	0	0.00304682	0	0.00320718	0	0.000160359	0	0.000801796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000160359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16966	0	0.0295061	0	0.035279	0	0.00256575	0	0.343489	0	0.12508	0	0.0331944	0	0.248877	0	0.000481078	0	0	0	0	0	0	0	0.000481078	0	0	0	0	0	0.000320718	0	0.000320718	0	0	0	0	0	0	0	0.000641437	0	0.000481078	0	0.000160359	0	0.000160359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	6.24E-07	0	0	0	5.67E-08	0	0	0	1.08E-06	0	1.13E-06	0	5.67E-08	0	2.84E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.67E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00E-05	0	1.04E-05	0	1.25E-05	0	9.08E-07	0	0.000121527	0	4.43E-05	0	1.17E-05	0	8.81E-05	0	1.70E-07	0	0	0	0	0	0	0	1.70E-07	0	0	0	0	0	1.13E-07	0	1.13E-07	0	0	0	0	0	0	0	2.27E-07	0	1.70E-07	0	5.67E-08	0	5.67E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7729	1298937600	2011	3	1	1	0.6	0.6	90186	-1111	2.29338	-1111	3.47376	3.54894	3.20338	-1111	1483	-1111	825	-1111	1382	-1111	0.00160823	0	0	0	0.000321647	0	0	0	0.00289482	0	0.00402059	0	0.000160823	0	0.000804117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000160823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.161467	0	0.026375	0	0.0422966	0	0.00192988	0	0.346896	0	0.127855	0	0.0360244	0	0.244452	0	0.000321647	0	0	0	0.000160823	0	0	0	0.000643294	0	0.000321647	0	0	0	0	0	0.000160823	0	0	0	0	0	0	0	0.000321647	0	0.00048247	0	0.000160823	0	0.000160823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1111	5.70E-07	0	0	0	1.14E-07	0	0	0	1.03E-06	0	1.43E-06	0	5.70E-08	0	2.85E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.70E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.72E-05	0	9.35E-06	0	1.50E-05	0	6.84E-07	0	0.000122957	0	4.53E-05	0	1.28E-05	0	8.66E-05	0	1.14E-07	0	0	0	5.70E-08	0	0	0	2.28E-07	0	1.14E-07	0	0	0	0	0	5.70E-08	0	0	0	0	0	0	0	1.14E-07	0	1.71E-07	0	5.70E-08	0	5.70E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
